,machine,compiler,repetition,query,engine,threads,query_label,time,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
6076,burrata,clang,0,18,vectorwise,114,q18 vectorwise,919.305,494175.24,505224.0,706.0,1839113.0,1360575337287.0,1013520704925.0,,3429056310.0,380358681905.0,10142773830.0,,,334539547379.0,117304864.0,465300532273.0,2129912149.0,264563724380.0,559219.0,,
6077,burrata,clang,0,18,hyper,114,q18 hyper,1246.699,651018.35,428845.0,626.0,2526355.0,1781439341662.0,1504387356201.0,,1271952735.0,463813603662.0,5284728348.0,,,423552486329.0,170107848.0,767917593126.0,1412611106.0,275821904344.0,807884.0,,
6078,burrata,gcc,0,18,vectorwise,114,q18 vectorwise,924.378,497781.82,399621.0,706.0,1842947.0,1371873747235.0,1099217437688.0,,3253940607.0,352055991903.0,10098338224.0,,,384282397559.0,110933034.0,437624849075.0,2144417062.0,345900002314.0,496726.0,,
6079,burrata,gcc,0,18,hyper,114,q18 hyper,1004.83,478707.93,442427.0,677.0,2726644.0,1265888205753.0,512733069839.0,,1275368422.0,194557619336.0,5198495874.0,,,166717299053.0,163542190.0,254359981962.0,1403247021.0,128404345755.0,863269.0,,
6080,burrata,clang,1,18,vectorwise,114,q18 vectorwise,949.471,502419.03,355397.0,711.0,1847910.0,1385231750411.0,1130334188478.0,,3452628199.0,400764536857.0,10248119578.0,,,369577162429.0,114247371.0,488582744784.0,2160040913.0,287413281393.0,592124.0,,
6081,burrata,clang,1,18,hyper,114,q18 hyper,1251.25,658467.61,850592.0,578.0,2570034.0,1804507227263.0,1526180488828.0,,1271909060.0,466994801899.0,5276307446.0,,,432417961359.0,168946306.0,775618311644.0,1406257946.0,281343117840.0,802461.0,,
6082,burrata,gcc,1,18,vectorwise,114,q18 vectorwise,921.729,486723.91,608615.0,715.0,1838964.0,1332398381840.0,1013087329930.0,,3322804397.0,342503115496.0,10218429340.0,,,354378406091.0,114338320.0,420117638921.0,2178207536.0,312956588781.0,537394.0,,
6083,burrata,gcc,1,18,hyper,114,q18 hyper,979.612,476665.56,550312.0,711.0,2712171.0,1262865116334.0,544358288165.0,,1286928675.0,199746434388.0,5138987288.0,,,177057448196.0,162732991.0,256905614868.0,1414343442.0,138005017010.0,849500.0,,
6084,burrata,clang,0,18,hyper,115,q18 hyper,1261.441,662821.57,427324.0,482.0,2621653.0,1813183239231.0,1537084188369.0,,1272228783.0,467957910355.0,5253422361.0,,,433551930981.0,170468226.0,779968711851.0,1401398491.0,283932693334.0,772967.0,,
6085,burrata,clang,0,18,vectorwise,115,q18 vectorwise,922.003,504530.9,680361.0,720.0,1869037.0,1391871944466.0,1081042437526.0,,3508276056.0,394284028282.0,10369202211.0,,,353809749879.0,115726387.0,481164094107.0,2176316980.0,278319714069.0,594658.0,,
6086,burrata,gcc,0,18,hyper,115,q18 hyper,1013.144,479686.83,498028.0,724.0,2536003.0,1269404605549.0,496693851513.0,,1291265768.0,191761063350.0,5174232095.0,,,160428003644.0,164222027.0,250443100594.0,1405609167.0,123089531244.0,881083.0,,
6087,burrata,gcc,0,18,vectorwise,115,q18 vectorwise,908.26,494152.47,391746.0,715.0,1845689.0,1354191097669.0,1056188668898.0,,3349276987.0,350473972001.0,10213177375.0,,,368939049931.0,112450841.0,424811953828.0,2131962900.0,320187935407.0,499999.0,,
6088,burrata,clang,1,18,hyper,115,q18 hyper,1241.273,655200.48,409793.0,511.0,2660115.0,1803366330206.0,1500599611936.0,,1267889219.0,460666563625.0,5268245995.0,,,420405910592.0,160728057.0,776790387573.0,1409945755.0,275060607951.0,789588.0,,
6089,burrata,clang,1,18,vectorwise,115,q18 vectorwise,906.131,496012.89,484575.0,698.0,1859538.0,1366802677772.0,1017219796146.0,,3479580277.0,383484675606.0,10295688220.0,,,336257376498.0,112796425.0,468266950478.0,2125563926.0,268474161131.0,535391.0,,
6090,burrata,gcc,1,18,hyper,115,q18 hyper,995.069,487960.88,1064837.0,567.0,2640431.0,1292233739902.0,556515582558.0,,1280877695.0,201458007039.0,5147302232.0,,,183022595778.0,170739389.0,263446828138.0,1413322752.0,142017290066.0,796406.0,,
6091,burrata,gcc,1,18,vectorwise,115,q18 vectorwise,902.857,490573.91,433929.0,707.0,1850293.0,1352346100542.0,1060898213955.0,,3263731485.0,344725820857.0,10043867980.0,,,365944137278.0,114880994.0,430416176712.0,2169219630.0,329191396135.0,509530.0,,
6092,burrata,clang,0,18,hyper,116,q18 hyper,1279.905,665541.69,514394.0,601.0,2542268.0,1818017720027.0,1513185077603.0,,1271439136.0,465284432812.0,5289837322.0,,,427859009786.0,180453989.0,779190649610.0,1434643615.0,277798510771.0,858341.0,,
6093,burrata,clang,0,18,vectorwise,116,q18 vectorwise,908.472,506245.18,383519.0,708.0,1829221.0,1393554990854.0,1067069703802.0,,3526888214.0,394684353330.0,10424094557.0,,,352547416309.0,114530740.0,480134776255.0,2169431250.0,276602725605.0,583191.0,,
6094,burrata,gcc,0,18,hyper,116,q18 hyper,1011.927,486647.48,515757.0,583.0,2628781.0,1290064957647.0,508360290399.0,,1289184248.0,194798078431.0,5221929741.0,,,166184585779.0,163179119.0,254050627513.0,1418904613.0,126872687597.0,826018.0,,
6095,burrata,gcc,0,18,vectorwise,116,q18 vectorwise,911.463,499852.92,471064.0,726.0,1885214.0,1373176397272.0,1096307417445.0,,3287426486.0,351165093594.0,10045089854.0,,,378844979233.0,114453472.0,433335816714.0,2178476026.0,338524108926.0,483857.0,,
6096,burrata,clang,1,18,hyper,116,q18 hyper,1247.954,670884.49,768910.0,398.0,2737530.0,1836399318858.0,1517604427477.0,,1276939135.0,465761923996.0,5270996334.0,,,428125979140.0,173639954.0,781280031645.0,1404524025.0,278191544931.0,845240.0,,
6097,burrata,clang,1,18,vectorwise,116,q18 vectorwise,942.54,501647.99,355048.0,696.0,1869496.0,1376960694324.0,1022933499702.0,,3533994618.0,386760531941.0,10444617310.0,,,340114046022.0,115742297.0,473107578390.0,2165269216.0,268367512786.0,585285.0,,
6098,burrata,gcc,1,18,hyper,116,q18 hyper,1025.067,486371.87,412766.0,862.0,2752967.0,1275835225675.0,503047425203.0,,1298411368.0,192984876631.0,5185054884.0,,,159370924888.0,172439476.0,248337446921.0,1422299947.0,123509159823.0,862012.0,,
6099,burrata,gcc,1,18,vectorwise,116,q18 vectorwise,963.134,500965.13,736076.0,722.0,1834399.0,1375894144659.0,1065119351246.0,,3358772798.0,350439863752.0,10243776581.0,,,368722929683.0,117503706.0,429612858824.0,2168957062.0,328632639083.0,510697.0,,
6100,burrata,clang,0,18,vectorwise,117,q18 vectorwise,904.29,522413.2,477535.0,737.0,1904501.0,1441579031076.0,1262490156171.0,,3480907018.0,423930624061.0,10349953561.0,,,403188970816.0,117305894.0,513075078030.0,2131346643.0,307198585165.0,549399.0,,
6101,burrata,clang,0,18,hyper,117,q18 hyper,1269.468,670212.17,624209.0,414.0,2549343.0,1843441828725.0,1525132279347.0,,1267334868.0,467219539699.0,5299376431.0,,,429709159040.0,173186002.0,787054191621.0,1423024420.0,281553488395.0,869576.0,,
6102,burrata,gcc,0,18,vectorwise,117,q18 vectorwise,935.591,508139.15,503074.0,720.0,1876697.0,1392929896459.0,1043384485669.0,,3309339869.0,349027770544.0,10251984674.0,,,370461475425.0,113797564.0,434562050915.0,2161575174.0,322865539979.0,466309.0,,
6103,burrata,gcc,0,18,hyper,117,q18 hyper,1003.123,497790.34,713223.0,483.0,2869593.0,1315403978738.0,522061034406.0,,1285515140.0,197560134385.0,5207237448.0,,,171744846034.0,166467593.0,255869716337.0,1414988303.0,130650617526.0,866554.0,,
6104,burrata,clang,1,18,hyper,117,q18 hyper,1266.088,667595.42,567701.0,436.0,2657905.0,1831516699315.0,1522655133732.0,,1274485428.0,465847782851.0,5278904368.0,,,429864433722.0,174734026.0,783453805039.0,1419744181.0,279220973976.0,797707.0,,
6105,burrata,clang,1,18,vectorwise,117,q18 vectorwise,921.366,511580.61,523007.0,740.0,1877911.0,1407586058024.0,1070928667525.0,,3441289222.0,389975162252.0,10278361203.0,,,348971884912.0,117902191.0,475717113834.0,2155475127.0,274510725166.0,546248.0,,
6106,burrata,gcc,1,18,hyper,117,q18 hyper,1032.605,492772.13,432601.0,731.0,2629560.0,1295488146336.0,529771784673.0,,1304862913.0,199561787759.0,5216920679.0,,,172460268649.0,169303012.0,256014834091.0,1415399396.0,130441991948.0,866407.0,,
6107,burrata,gcc,1,18,vectorwise,117,q18 vectorwise,917.506,496097.9,376534.0,712.0,1905926.0,1361288525697.0,1015991246236.0,,3352589771.0,341601416450.0,10167436342.0,,,352074560937.0,113785069.0,421120041451.0,2177429636.0,310415909758.0,498581.0,,
6108,burrata,clang,0,18,hyper,118,q18 hyper,1263.177,676501.1,604917.0,588.0,2639454.0,1848503640690.0,1518183242554.0,,1274572970.0,466688478360.0,5294367311.0,,,431792977490.0,174346025.0,785440269311.0,1415208373.0,279570437709.0,868103.0,,
6109,burrata,clang,0,18,vectorwise,118,q18 vectorwise,917.67,521068.34,336597.0,727.0,1871375.0,1427065721438.0,1175415335747.0,,3526264012.0,409733555496.0,10395559137.0,,,378931381244.0,117672303.0,491380440390.0,2152418576.0,298377783642.0,588604.0,,
6110,burrata,gcc,0,18,hyper,118,q18 hyper,1008.209,502442.57,530894.0,598.0,2666297.0,1333807030794.0,509210400955.0,,1293750780.0,195519451914.0,5213285768.0,,,169341272231.0,165117810.0,256919090923.0,1420918096.0,126079385339.0,860116.0,,
6111,burrata,gcc,0,18,vectorwise,118,q18 vectorwise,909.819,530017.6,368073.0,733.0,1880672.0,1462832868629.0,1297151150711.0,,3285365155.0,384162252521.0,9924603454.0,,,444906290572.0,115767576.0,464252993989.0,2129228888.0,400560159244.0,498152.0,,
6112,burrata,clang,1,18,hyper,118,q18 hyper,1257.646,675765.14,757601.0,542.0,2591591.0,1842975040129.0,1521647808985.0,,1272554104.0,465820371198.0,5307504640.0,,,429279884843.0,186087140.0,784225539103.0,1413567814.0,279989886350.0,881935.0,,
6113,burrata,clang,1,18,vectorwise,118,q18 vectorwise,934.104,532066.54,960635.0,721.0,1904205.0,1466412592877.0,1216892186701.0,,3490109097.0,412300051886.0,10337880021.0,,,393049000352.0,125088461.0,501463042890.0,2177735407.0,319955312708.0,576338.0,,
6114,burrata,gcc,1,18,hyper,118,q18 hyper,1026.172,503590.16,549637.0,592.0,2557812.0,1327583563325.0,536298986690.0,,1279842946.0,198150417942.0,5201213356.0,,,173446237491.0,167886878.0,259242382258.0,1396438760.0,134118370722.0,888384.0,,
6115,burrata,gcc,1,18,vectorwise,118,q18 vectorwise,931.85,507587.22,739906.0,709.0,1886052.0,1394773613150.0,1028510451273.0,,3352714959.0,343980059941.0,10296738136.0,,,358394447168.0,118489763.0,427554152959.0,2141534351.0,316912030464.0,498865.0,,
6116,burrata,clang,0,18,hyper,119,q18 hyper,1275.852,682811.36,563465.0,464.0,2728664.0,1865341524304.0,1529308374036.0,,1274569282.0,468782556051.0,5298552415.0,,,434218476598.0,178308625.0,791511686729.0,1419876451.0,280633746390.0,818857.0,,
6117,burrata,clang,0,18,vectorwise,119,q18 vectorwise,924.666,529193.56,450994.0,757.0,1900450.0,1458732108623.0,1145943081801.0,,3482401580.0,404280889390.0,10365106772.0,,,374413018331.0,120661905.0,496498831376.0,2173905771.0,292480379274.0,559508.0,,
6118,burrata,gcc,0,18,hyper,119,q18 hyper,1052.088,501644.73,561340.0,712.0,2725071.0,1311277968288.0,500272883968.0,,1273712975.0,192187182946.0,5208948803.0,,,161994801946.0,171947948.0,251649604725.0,1412801801.0,122816517921.0,902297.0,,
6119,burrata,gcc,0,18,vectorwise,119,q18 vectorwise,913.762,525593.25,523823.0,745.0,1888322.0,1450301364734.0,1183696107647.0,,3308165814.0,366989015579.0,10199296627.0,,,408522708599.0,115007591.0,454367336439.0,2146398418.0,368053015385.0,474526.0,,
6120,burrata,clang,1,18,vectorwise,119,q18 vectorwise,921.994,515262.44,570381.0,723.0,1888440.0,1423117602479.0,1031437920121.0,,3473244978.0,386126088656.0,10398267975.0,,,345879351331.0,118571978.0,481920410268.0,2172295796.0,273654417913.0,598001.0,,
6121,burrata,clang,1,18,hyper,119,q18 hyper,1242.253,678241.93,435894.0,396.0,2639028.0,1862086311659.0,1517097112752.0,,1274752614.0,466529631487.0,5327202215.0,,,426103456026.0,172355263.0,789903490042.0,1420437452.0,276519425033.0,816280.0,,
6122,burrata,gcc,1,18,vectorwise,119,q18 vectorwise,898.502,505243.94,353668.0,744.0,1900592.0,1387570037576.0,997743310961.0,,3287785080.0,336973213460.0,10097450836.0,,,348904776680.0,113497831.0,423627930307.0,2175032864.0,308256089019.0,499009.0,,
6123,burrata,gcc,1,18,hyper,119,q18 hyper,1020.197,500416.58,665799.0,685.0,2650856.0,1316963312608.0,513655736027.0,,1313043064.0,198213470538.0,5193153986.0,,,166193020324.0,164779973.0,257309619991.0,1426845222.0,127081041780.0,858523.0,,
6124,burrata,clang,0,18,hyper,120,q18 hyper,1265.722,691202.35,619951.0,555.0,2690117.0,1886953670370.0,1551114785866.0,,1277777499.0,472266158229.0,5313078179.0,,,440203002424.0,186283277.0,796210633625.0,1418562640.0,285154247294.0,871805.0,,
6125,burrata,clang,0,18,vectorwise,120,q18 vectorwise,979.885,566984.43,582885.0,763.0,1915993.0,1570279722086.0,1494213727043.0,,3518179882.0,455626508431.0,10353421662.0,,,465881146055.0,124374794.0,549046227318.0,2174041425.0,378901904112.0,580793.0,,
6126,burrata,gcc,0,18,hyper,120,q18 hyper,1022.719,514999.85,581359.0,499.0,2734878.0,1361010821412.0,509479136683.0,,1293640748.0,195547473004.0,5223354551.0,,,167022675524.0,168471314.0,258292346537.0,1418412304.0,127265581117.0,891549.0,,
6127,burrata,gcc,0,18,vectorwise,120,q18 vectorwise,959.4,519478.36,360993.0,744.0,1895755.0,1417878496165.0,1070232527119.0,,3279577311.0,345191559098.0,9977158628.0,,,363332315130.0,117147551.0,429323974979.0,2173469029.0,328797010596.0,513755.0,,
6132,burrata,clang,1,18,vectorwise,120,q18 vectorwise,932.455,528499.95,509899.0,743.0,1895304.0,1452639310102.0,1093573420158.0,,3469589061.0,396693549982.0,10383437896.0,,,361775740107.0,120908409.0,492123682332.0,2183971013.0,282276520745.0,571707.0,,
6133,burrata,clang,1,18,hyper,120,q18 hyper,1255.494,685453.79,610901.0,721.0,2687272.0,1872718462045.0,1541315224412.0,,1277547215.0,470995811927.0,5305348768.0,,,436966098362.0,181695843.0,795661781863.0,1434732382.0,285804248610.0,846005.0,,
6134,burrata,gcc,1,18,vectorwise,120,q18 vectorwise,902.123,516461.88,477743.0,782.0,1914286.0,1415907619396.0,1040785556266.0,,3329501963.0,345285241539.0,10163783766.0,,,358818761432.0,116097578.0,428671018114.0,2133092727.0,317559512851.0,471994.0,,
6135,burrata,gcc,1,18,hyper,120,q18 hyper,1042.564,514826.22,688367.0,482.0,2802939.0,1353049838271.0,500186597055.0,,1294997602.0,193714692346.0,5211458242.0,,,167278902156.0,171585866.0,258580460013.0,1431310286.0,125725548831.0,885259.0,,
6136,burrata,clang,0,18,hyper,121,q18 hyper,1280.422,695002.84,628367.0,663.0,2762953.0,1887924837282.0,1526316231435.0,,1277456435.0,466416750876.0,5317947951.0,,,427650551084.0,186728826.0,794684211782.0,1439131232.0,278223315804.0,921540.0,,
6137,burrata,clang,0,18,vectorwise,121,q18 vectorwise,934.483,534610.28,454905.0,735.0,1926113.0,1464773735888.0,1109159460279.0,,3459314592.0,396571622279.0,10351408067.0,,,361972695551.0,122851817.0,493389846315.0,2177241069.0,285392167536.0,623001.0,,
6138,burrata,gcc,0,18,hyper,121,q18 hyper,1041.842,522240.08,693991.0,855.0,2659433.0,1367807547513.0,534915811147.0,,1327176644.0,201630220393.0,5241506055.0,,,176450316126.0,178182639.0,265510112516.0,1423857858.0,134695817410.0,884252.0,,
6139,burrata,gcc,0,18,vectorwise,121,q18 vectorwise,914.512,532436.86,474555.0,759.0,1916163.0,1467462655989.0,1168504994588.0,,3372085030.0,367437370904.0,10145823368.0,,,403425828047.0,121074133.0,444651793924.0,2147626953.0,358658908061.0,518882.0,,
6140,burrata,clang,1,18,vectorwise,121,q18 vectorwise,961.11,537068.01,421671.0,787.0,1912882.0,1477434789676.0,1198983518460.0,,3482950404.0,409981463892.0,10365420703.0,,,386568114921.0,120175907.0,502529665332.0,2180266854.0,311102745746.0,622606.0,,
6141,burrata,clang,1,18,hyper,121,q18 hyper,1246.875,684615.15,406521.0,526.0,2901394.0,1865884491904.0,1483872693973.0,,1277518692.0,461019106069.0,5319434840.0,,,420449854009.0,179676351.0,791108149749.0,1421267668.0,270675859050.0,891756.0,,
6142,burrata,gcc,1,18,vectorwise,121,q18 vectorwise,974.379,551816.12,570118.0,755.0,1915653.0,1517128039530.0,1289280098202.0,,3374845936.0,386189159433.0,10188475697.0,,,440613161969.0,122709961.0,471617153527.0,2175382802.0,401311591836.0,496902.0,,
6143,burrata,gcc,1,18,hyper,121,q18 hyper,1026.126,516375.14,497916.0,584.0,2772983.0,1357736205470.0,510767299949.0,,1295598255.0,196597678588.0,5206006437.0,,,167796855293.0,170292615.0,256189384217.0,1426385228.0,124902475858.0,886423.0,,
6144,burrata,clang,0,18,hyper,122,q18 hyper,1272.556,702824.85,717653.0,428.0,2776494.0,1915502405801.0,1530214709617.0,,1284390042.0,470122434677.0,5309955109.0,,,433482816880.0,185285583.0,808032783335.0,1428900938.0,282800622066.0,861393.0,,
6145,burrata,clang,0,18,vectorwise,122,q18 vectorwise,955.11,545936.49,301072.0,750.0,1951014.0,1493012590875.0,1168758578199.0,,3492579473.0,407674489008.0,10367649784.0,,,377366349335.0,121646849.0,499067631639.0,2166677673.0,297683507878.0,576580.0,,
6146,burrata,gcc,0,18,hyper,122,q18 hyper,1065.27,520707.31,528372.0,543.0,2796888.0,1370059676682.0,508992132844.0,,1314161293.0,196487480357.0,5281815899.0,,,163947163714.0,179076777.0,255997309284.0,1419432990.0,125228853116.0,889781.0,,
6147,burrata,gcc,0,18,vectorwise,122,q18 vectorwise,926.721,535357.87,546931.0,741.0,1937980.0,1460059179947.0,1108076048201.0,,3328402242.0,358162234185.0,10123603862.0,,,387158062865.0,120261770.0,441942478108.0,2160874827.0,342462686376.0,514706.0,,
6148,burrata,clang,1,18,hyper,122,q18 hyper,1275.692,700365.81,884486.0,752.0,2773301.0,1910045808565.0,1547400779803.0,,1281562630.0,472027048321.0,5309582787.0,,,438929425894.0,189164007.0,805491124363.0,1437648470.0,286207034460.0,905053.0,,
6149,burrata,clang,1,18,vectorwise,122,q18 vectorwise,935.904,546748.71,592426.0,754.0,1930236.0,1504005150244.0,1151878728786.0,,3473005547.0,404984863602.0,10376988565.0,,,371422535173.0,119926055.0,499487980699.0,2170889522.0,289551078664.0,614142.0,,
6150,burrata,gcc,1,18,hyper,122,q18 hyper,1038.968,517970.68,486339.0,675.0,2676871.0,1361001273835.0,496269884234.0,,1304643684.0,192711985446.0,5217761195.0,,,158989418824.0,177341269.0,255556511566.0,1432248589.0,122343642497.0,883197.0,,
6151,burrata,gcc,1,18,vectorwise,122,q18 vectorwise,930.231,528454.16,578237.0,747.0,1936461.0,1450609331748.0,1062704982471.0,,3339640279.0,349021020451.0,10186989853.0,,,367559135993.0,121697116.0,435968881112.0,2162656357.0,330016568281.0,486313.0,,
6152,burrata,clang,0,18,hyper,123,q18 hyper,1268.555,699727.11,493314.0,509.0,2755292.0,1905672861391.0,1512448498422.0,,1276149011.0,464746564537.0,5291546809.0,,,424964277982.0,188187187.0,798786579241.0,1436298846.0,274419346844.0,850804.0,,
6153,burrata,clang,0,18,vectorwise,123,q18 vectorwise,971.096,552466.66,721227.0,761.0,1931307.0,1516193368008.0,1235853181242.0,,3510868294.0,417479807088.0,10357875810.0,,,392931373131.0,128744033.0,505277096614.0,2180021877.0,311251034492.0,615496.0,,
6154,burrata,gcc,0,18,hyper,123,q18 hyper,1045.15,520942.45,659084.0,1088.0,2772745.0,1365896071775.0,507034986966.0,,1320845724.0,195894156715.0,5273802761.0,,,165534830982.0,175870742.0,260299473837.0,1437623869.0,128758705409.0,875070.0,,
6155,burrata,gcc,0,18,vectorwise,123,q18 vectorwise,927.323,527134.6,489136.0,753.0,1946752.0,1443888188132.0,1023911694571.0,,3378741408.0,343776754036.0,10220111822.0,,,356390259972.0,120735606.0,430353564033.0,2168006967.0,312230728818.0,548116.0,,
6156,burrata,clang,1,18,hyper,123,q18 hyper,1262.403,702610.31,662299.0,737.0,2663605.0,1910236112708.0,1549418475016.0,,1290540691.0,472797130198.0,5309787434.0,,,438862199746.0,183368109.0,804261798998.0,1452868143.0,287706180808.0,850264.0,,
6157,burrata,clang,1,18,vectorwise,123,q18 vectorwise,933.853,547657.78,453672.0,792.0,1951843.0,1501599023045.0,1125770540144.0,,3480177936.0,399824804232.0,10302452837.0,,,370196185709.0,123033429.0,498236624967.0,2172610221.0,292470913190.0,648351.0,,
6158,burrata,gcc,1,18,hyper,123,q18 hyper,1056.249,534662.48,901495.0,1016.0,2883886.0,1401291448715.0,555264137834.0,,1319314464.0,205418109033.0,5275716166.0,,,181121465526.0,184325247.0,267294805043.0,1428212522.0,140207364001.0,891434.0,,
6159,burrata,gcc,1,18,vectorwise,123,q18 vectorwise,941.626,530021.97,523918.0,767.0,1948022.0,1452291401301.0,1027636072684.0,,3370371803.0,344325883177.0,10172572228.0,,,355563536349.0,119950071.0,429627327691.0,2154791053.0,317226047463.0,515287.0,,
