machine,compiler,repetition,query,engine,threads,query_label,time_seconds,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
dubliner,clang,0,1,hyper,115,q1 hyper,510.523,173967.89,11255.0,229.0,358138.0,437789498047.0,433397415336.0,69978196489.0,104163180.0,178293216630.0,2429053256.0,90816771.0,73619908.0,,49845649.0,183185685858.0,18466998.0,1333274.0,44518260.0,,
dubliner,clang,0,1,vectorwise,118,q1 vectorwise,606.267,244920.01,13342.0,779.0,392543.0,602944645817.0,394569046087.0,48651442710.0,127814552.0,146460013588.0,9743770207.0,158686220.0,108078650.0,,76590388.0,145921515693.0,14595574.0,1636487.0,3330005.0,,
dubliner,clang,0,1,hyper,118,q1 hyper,728.09,185838.6,12113.0,539.0,364006.0,458091452991.0,452009464335.0,73955768301.0,106641955.0,184673734266.0,2515707896.0,139273903.0,121240297.0,,50561409.0,187323736667.0,19441894.0,1116542.0,42203388.0,,
dubliner,clang,0,1,hyper,121,q1 hyper,671.526,163798.78,12355.0,492.0,366970.0,390405844295.0,387280835362.0,58922582583.0,101376839.0,167597087821.0,2505739428.0,107426773.0,83957053.0,,46298260.0,171247054524.0,18821389.0,1246205.0,32042328.0,,
dubliner,clang,0,1,vectorwise,121,q1 vectorwise,606.067,239704.77,15529.0,838.0,403870.0,577319186751.0,415704597975.0,56340408837.0,139730101.0,150338531937.0,9414821925.0,189662393.0,129648691.0,,79315543.0,151331649217.0,14468654.0,2060714.0,16151672.0,,
dubliner,clang,0,1,vectorwise,123,q1 vectorwise,338.914,215702.93,14597.0,871.0,392531.0,524045378286.0,385758437996.0,47573072656.0,125757621.0,143749624480.0,9854837681.0,159234674.0,92393360.0,,78452230.0,144658476899.0,15221978.0,1365479.0,3475191.0,,
dubliner,clang,0,1,hyper,123,q1 hyper,461.04,174028.17,13301.0,441.0,367799.0,431851994613.0,397401576502.0,61148368646.0,86734268.0,171827751866.0,2474023918.0,94653057.0,73682417.0,,47538457.0,173206004700.0,19672518.0,993904.0,20373343.0,,
dubliner,clang,0,1,vectorwise,126,q1 vectorwise,392.136,212991.32,15031.0,891.0,393576.0,516325648720.0,384819076352.0,47476085147.0,130459235.0,143268708349.0,9878573675.0,129839857.0,71108875.0,,72730145.0,142318782467.0,14371614.0,1508640.0,4631109.0,,
dubliner,clang,0,1,hyper,126,q1 hyper,514.011,193516.42,12398.0,339.0,359122.0,491615738993.0,492968353603.0,83889160173.0,119572089.0,196958893141.0,2509669539.0,105212304.0,81325445.0,,49071736.0,198315432846.0,18952254.0,1058234.0,50081100.0,,
dubliner,clang,0,1,hyper,129,q1 hyper,532.103,189726.89,12051.0,361.0,359946.0,464161931628.0,429001724674.0,69211673971.0,103358060.0,180177468010.0,2488835321.0,104394757.0,80176550.0,,45466686.0,182650657281.0,19671900.0,1016737.0,32653328.0,,
dubliner,clang,0,1,vectorwise,129,q1 vectorwise,388.508,224296.44,17055.0,921.0,401925.0,548304073408.0,392181380558.0,48709811836.0,127756707.0,144711677246.0,10018397161.0,136158597.0,74270109.0,,79383574.0,145764586185.0,15289252.0,1920638.0,5627068.0,,
dubliner,clang,0,1,vectorwise,132,q1 vectorwise,319.176,237870.36,15436.0,936.0,396910.0,588411258678.0,387645359462.0,48647094502.0,129961656.0,142706359718.0,9911326478.0,150677044.0,87916313.0,,85637131.0,143484043203.0,14605846.0,2137420.0,5548458.0,,
dubliner,clang,0,1,hyper,132,q1 hyper,727.646,200485.57,11770.0,325.0,369169.0,493746129801.0,444933333145.0,73033339656.0,112541507.0,184705636544.0,2506911246.0,116241420.0,90407758.0,,50020497.0,189477860033.0,19806191.0,1197624.0,39220952.0,,
dubliner,clang,0,1,vectorwise,134,q1 vectorwise,305.525,242775.7,19276.0,961.0,406899.0,602636578582.0,392832041474.0,50160384863.0,134147453.0,144668354033.0,10055959967.0,152360981.0,88382757.0,,82745999.0,144351314266.0,15569534.0,2043875.0,6844261.0,,
dubliner,clang,0,1,hyper,134,q1 hyper,552.66,227746.66,14783.0,520.0,358722.0,577732172667.0,551504974302.0,97812907359.0,110607333.0,213929627976.0,2551057521.0,123699073.0,91659136.0,,53359834.0,216843920353.0,20247380.0,3318041.0,40504563.0,,
dubliner,clang,0,1,hyper,137,q1 hyper,606.088,225305.55,13206.0,463.0,367158.0,566443940259.0,538470619916.0,94023254401.0,105992705.0,211131309255.0,2563575213.0,117457941.0,95183074.0,,56695316.0,213797931658.0,20651672.0,1266357.0,31538667.0,,
dubliner,clang,0,1,vectorwise,137,q1 vectorwise,297.627,242549.76,27716.0,990.0,406308.0,594761109978.0,393827994368.0,50156704896.0,134275177.0,146105090537.0,10218062542.0,147832286.0,87890358.0,,83913473.0,147052121218.0,16392155.0,1879061.0,6868845.0,,
dubliner,clang,0,1,vectorwise,140,q1 vectorwise,318.692,257340.12,16608.0,1010.0,401474.0,626787145988.0,387349335123.0,48788291209.0,134895836.0,143207763578.0,10300744278.0,190756032.0,125746814.0,,87318385.0,142804570670.0,16222422.0,1569257.0,5027036.0,,
dubliner,clang,0,1,hyper,140,q1 hyper,403.656,194413.64,13370.0,640.0,367575.0,481831259708.0,396794252419.0,61450806249.0,89396266.0,170777538700.0,2534637864.0,108478445.0,78687201.0,,48455895.0,174090502867.0,20412616.0,903323.0,20382924.0,,
dubliner,clang,0,1,vectorwise,143,q1 vectorwise,299.094,296689.07,23207.0,1080.0,407358.0,744670623475.0,425826314556.0,59715733392.0,141755285.0,151770468527.0,9951827689.0,154708622.0,101193016.0,,87272161.0,153187140588.0,15819821.0,2512514.0,18028644.0,,
dubliner,clang,0,1,hyper,143,q1 hyper,472.032,218049.21,16023.0,516.0,366762.0,532980003409.0,453955933507.0,74977123222.0,111547666.0,187829262117.0,2556664525.0,107294862.0,81212800.0,,53758624.0,189540110367.0,20345739.0,1200353.0,42796338.0,,
dubliner,clang,0,1,vectorwise,145,q1 vectorwise,330.417,267867.48,18616.0,1027.0,393615.0,672363894258.0,399327172713.0,50842965572.0,135132988.0,147296074621.0,10592195275.0,132066520.0,77115655.0,,81063818.0,146162405776.0,16761293.0,1702114.0,6455952.0,,
dubliner,clang,0,1,hyper,145,q1 hyper,519.458,241629.32,16350.0,500.0,361459.0,606749614110.0,559052575104.0,99324488941.0,127548060.0,214739061329.0,2559996184.0,117859015.0,90559553.0,,57989031.0,219444354269.0,21062962.0,1420653.0,59472023.0,,
dubliner,clang,0,1,hyper,148,q1 hyper,812.326,210918.21,20595.0,955.0,374545.0,513165463990.0,571120005747.0,103572996368.0,128191073.0,214875184974.0,2447415775.0,128510620.0,103481412.0,,64470795.0,219548468942.0,20414167.0,1653246.0,56494531.0,,
dubliner,clang,0,1,vectorwise,148,q1 vectorwise,315.508,263131.7,18458.0,1115.0,402330.0,650177046548.0,391864683295.0,49365823021.0,141608723.0,144717068508.0,10653485122.0,151573979.0,78315924.0,,84982931.0,144587158115.0,18181143.0,1826039.0,6215360.0,,
dubliner,clang,0,1,vectorwise,151,q1 vectorwise,361.352,283742.04,18456.0,1070.0,399766.0,707245595888.0,395551869512.0,49165530804.0,136766852.0,146814919574.0,11003897940.0,174948003.0,103197166.0,,82986157.0,144447656947.0,16804482.0,1893320.0,5435096.0,,
dubliner,clang,0,1,hyper,151,q1 hyper,540.536,249293.95,13862.0,657.0,367490.0,642982087050.0,602792432176.0,109920712264.0,118498871.0,230238127997.0,2615944357.0,120035336.0,88465306.0,,57442975.0,231842483838.0,21451410.0,1710814.0,46064941.0,,
dubliner,clang,0,1,vectorwise,154,q1 vectorwise,332.732,319256.97,29175.0,1172.0,397381.0,802284930934.0,463107499929.0,67841754071.0,158517186.0,163263333528.0,10467335538.0,163956088.0,86768435.0,,101237022.0,163795270810.0,17073573.0,2335866.0,18798803.0,,
dubliner,clang,0,1,hyper,154,q1 hyper,592.772,202053.31,14847.0,572.0,370901.0,486154726738.0,409204120545.0,64123281942.0,104367949.0,172247235687.0,2517056303.0,126508959.0,97606585.0,,60802636.0,171933100190.0,20691441.0,1343852.0,28913470.0,,
dubliner,clang,0,1,hyper,156,q1 hyper,749.779,286061.38,15569.0,666.0,362068.0,724918911692.0,733326610618.0,142261318756.0,173493472.0,260423283408.0,2613572013.0,211766603.0,177389078.0,,63345600.0,263833578514.0,20679885.0,1870436.0,99686574.0,,
dubliner,clang,0,1,vectorwise,156,q1 vectorwise,579.828,313500.53,19461.0,1082.0,414008.0,754429306943.0,398707351313.0,50122590254.0,141675658.0,147601438058.0,11204300285.0,197999754.0,130276992.0,,98551839.0,146666248218.0,18566381.0,2317348.0,6088249.0,,
dubliner,clang,0,1,hyper,159,q1 hyper,642.874,246264.46,18770.0,494.0,362651.0,604673080255.0,583495942006.0,107599746081.0,126439350.0,217475354005.0,2416885552.0,114849040.0,90294896.0,,62113385.0,218502748507.0,20002808.0,1229403.0,55906901.0,,
dubliner,clang,0,1,vectorwise,159,q1 vectorwise,578.897,330680.53,25841.0,1148.0,417137.0,826578014013.0,403892385984.0,51551354499.0,146397871.0,149256543154.0,11144421598.0,148460029.0,84397454.0,,103296339.0,147731242264.0,18256740.0,2265537.0,6893852.0,,
dubliner,clang,0,1,vectorwise,162,q1 vectorwise,462.566,326951.22,38065.0,1210.0,398161.0,802831260548.0,390465835425.0,48948058124.0,138326049.0,143285400030.0,11080387411.0,178353605.0,119941921.0,,92258331.0,144617712560.0,17291635.0,1907341.0,4744692.0,,
dubliner,clang,0,1,hyper,162,q1 hyper,673.88,266342.29,20932.0,1482.0,375617.0,665130950729.0,779644728187.0,154053765660.0,162038472.0,272982662628.0,2537782046.0,187460141.0,157974743.0,,72724562.0,275050205910.0,21688806.0,2467948.0,94300583.0,,
dubliner,clang,0,1,hyper,165,q1 hyper,817.313,262705.48,16550.0,1008.0,371627.0,663212281392.0,580797116436.0,103984188017.0,132630367.0,221041521452.0,2608312656.0,141653310.0,106437544.0,,70379865.0,226054658682.0,21319725.0,1573778.0,55295391.0,,
dubliner,clang,0,1,vectorwise,165,q1 vectorwise,321.722,296734.07,20131.0,1224.0,407501.0,739168209245.0,393196047783.0,49767946877.0,147661611.0,145060568444.0,11167316407.0,155667687.0,80418462.0,,93538687.0,143597330862.0,17150625.0,2323432.0,6005126.0,,
dubliner,clang,0,1,hyper,167,q1 hyper,957.28,325879.13,23729.0,932.0,363468.0,839908571516.0,915962631583.0,185399211640.0,184322051.0,311050692003.0,2696225981.0,193256068.0,167866355.0,,72282949.0,312388341082.0,21055123.0,2135623.0,107940103.0,,
dubliner,clang,0,1,vectorwise,167,q1 vectorwise,370.967,315871.13,20718.0,1202.0,419740.0,778963659270.0,392946745414.0,49465489181.0,143291694.0,144595190977.0,11275138515.0,175406941.0,107333499.0,,94575905.0,145038607637.0,19395002.0,3003053.0,6993937.0,,
dubliner,clang,0,1,vectorwise,170,q1 vectorwise,349.077,326569.69,36868.0,1252.0,423644.0,804722137961.0,392160022930.0,49876679377.0,148491113.0,143760437842.0,11169674997.0,190704259.0,118967102.0,,100775300.0,144404587679.0,18973739.0,2246647.0,7626090.0,,
dubliner,clang,0,1,hyper,170,q1 hyper,624.965,274750.62,28841.0,982.0,377868.0,699193016914.0,662093057564.0,124534436549.0,131038409.0,242889236243.0,2606210740.0,129326278.0,96350624.0,,69688601.0,244411268675.0,21918786.0,1927473.0,59411947.0,,
dubliner,clang,0,1,vectorwise,173,q1 vectorwise,410.087,343071.96,45897.0,1255.0,410863.0,839320535483.0,398982312700.0,49919314596.0,150546735.0,147203888173.0,11688379602.0,177063023.0,99057958.0,,104936514.0,147912378254.0,19348885.0,2075857.0,6675353.0,,
dubliner,clang,0,1,hyper,173,q1 hyper,1164.685,362898.13,35417.0,1574.0,372876.0,931094297332.0,961126509853.0,198628584457.0,187571265.0,322425071822.0,2677881320.0,204380848.0,176533967.0,,75389382.0,321063382404.0,21116778.0,2496539.0,106757069.0,,
dubliner,clang,0,1,vectorwise,176,q1 vectorwise,425.469,370210.04,90998.0,1309.0,469238.0,798570090745.0,391660321685.0,49177288470.0,160942201.0,143395513922.0,10926466943.0,252243736.0,154296237.0,,327552101.0,143958208189.0,21623044.0,5966732.0,9141803.0,,
dubliner,clang,0,1,hyper,176,q1 hyper,1203.112,314965.47,56203.0,1903.0,371447.0,805971709976.0,923041290790.0,188657879512.0,188009031.0,313233287165.0,2667097446.0,260631726.0,222991769.0,,79487507.0,313588695433.0,20021030.0,5936572.0,125240300.0,,
dubliner,clang,0,3,vectorwise,1,q3 vectorwise,13464.986,82725.86,526.0,2.0,790554.0,230550290875.0,142540013124.0,17585094413.0,369512681.0,43754495286.0,5928045575.0,1663493535.0,1142055507.0,,40700973.0,43535674936.0,1013772235.0,3624655.0,572767.0,,
dubliner,clang,0,3,hyper,1,q3 hyper,13657.708,84237.87,728.0,21.0,780505.0,234439923651.0,112136366431.0,15181705272.0,1190714382.0,46532692532.0,3606511225.0,1625462599.0,1138361173.0,,32571269.0,46477698883.0,1019831852.0,2465326.0,614738.0,,
dubliner,clang,0,3,hyper,2,q3 hyper,6971.653,85839.5,519.0,17.0,1149708.0,239326573692.0,112424080540.0,15170679587.0,1190731554.0,46464073028.0,3629308299.0,1630984515.0,1142936964.0,,51433729.0,46395350636.0,994696488.0,4088515.0,3636249.0,,
dubliner,clang,0,3,vectorwise,2,q3 vectorwise,7168.044,88610.01,699.0,10.0,1274774.0,246890936419.0,143975958840.0,17928001538.0,376930906.0,43951367933.0,5958092868.0,1679976799.0,1146461494.0,,61655010.0,43801049477.0,1026545403.0,5423947.0,4418802.0,,
dubliner,clang,0,3,vectorwise,3,q3 vectorwise,6521.497,118861.46,2408.0,8.0,1604829.0,331085855903.0,159394658005.0,21355999275.0,406117101.0,47376407515.0,6381348606.0,1987703330.0,1423832175.0,,140166016.0,47226093110.0,1043804922.0,4921632.0,8042181.0,,
dubliner,clang,0,3,hyper,3,q3 hyper,4706.313,86637.86,782.0,14.0,1299068.0,241402317702.0,112717201931.0,15271281187.0,1197025827.0,46681089443.0,3657076334.0,1637673201.0,1133381229.0,,49032356.0,46698517989.0,1021376333.0,3124486.0,5350901.0,,
dubliner,clang,0,3,vectorwise,5,q3 vectorwise,3859.7,116465.62,3979.0,21.0,1310028.0,324327252222.0,153523447467.0,20013665547.0,407471099.0,46047198363.0,6130704258.0,1793603661.0,1225983347.0,,109805398.0,46033082359.0,1032376176.0,2631552.0,10608491.0,,
dubliner,clang,0,3,hyper,5,q3 hyper,2948.353,89074.19,1460.0,38.0,1135170.0,248082534325.0,112960040662.0,15330424418.0,1195180446.0,46283199276.0,3663007928.0,1628639796.0,1112730483.0,,50515369.0,46837174388.0,1012897451.0,2042536.0,7687134.0,,
dubliner,clang,0,3,vectorwise,6,q3 vectorwise,3301.949,118769.91,3553.0,29.0,1230450.0,330473539144.0,153046116747.0,20042549535.0,398042767.0,46520534492.0,6229257310.0,1833109887.0,1269093390.0,,119148050.0,45620375458.0,1054978544.0,2866749.0,11547337.0,,
dubliner,clang,0,3,hyper,6,q3 hyper,2825.775,101958.54,2169.0,7.0,1140596.0,283692157732.0,113437008208.0,15401971327.0,1208239778.0,46895320052.0,3756308347.0,1668946011.0,1108203452.0,,62235633.0,46720147069.0,1010452224.0,1471533.0,11038883.0,,
dubliner,clang,0,3,vectorwise,8,q3 vectorwise,2570.199,122915.69,6060.0,42.0,1247346.0,342085971222.0,154564697653.0,20196825506.0,418051679.0,46340087413.0,6152941623.0,1798505483.0,1223482283.0,,136434103.0,46366820874.0,1035337599.0,2879806.0,12046402.0,,
dubliner,clang,0,3,hyper,8,q3 hyper,2489.749,115155.02,3979.0,36.0,1017836.0,320313047261.0,116087133043.0,15930810244.0,1227518619.0,47434707595.0,3774580690.0,1665415681.0,1119509971.0,,73550350.0,47122610504.0,1016317308.0,900784.0,10094066.0,,
dubliner,clang,0,3,vectorwise,9,q3 vectorwise,2391.777,125541.84,6262.0,46.0,1099952.0,349338444826.0,156276041117.0,20824350377.0,406984407.0,46811878720.0,6287467692.0,1905255758.0,1317200835.0,,128084463.0,47230320410.0,1032393731.0,1345788.0,12053085.0,,
dubliner,clang,0,3,hyper,9,q3 hyper,2294.358,117162.56,4591.0,42.0,974365.0,324702478384.0,117533815871.0,16237198813.0,1229237544.0,47751661746.0,3821709762.0,1690523839.0,1128195224.0,,78526096.0,47451378613.0,1030290373.0,761535.0,10502268.0,,
dubliner,clang,0,3,hyper,11,q3 hyper,1930.595,119795.03,7174.0,33.0,1009751.0,333328231844.0,119670105922.0,16713352407.0,1244951036.0,48495451002.0,3840613058.0,1716672866.0,1151742997.0,,84518878.0,47969675320.0,1025124742.0,635990.0,11957330.0,,
dubliner,clang,0,3,vectorwise,11,q3 vectorwise,1946.287,123228.1,7869.0,57.0,1144548.0,342495579028.0,152877619653.0,19852205256.0,408830697.0,45800157385.0,6142253140.0,1788040160.0,1198853275.0,,126214137.0,46162339298.0,1028485548.0,1826442.0,13365404.0,,
dubliner,clang,0,3,hyper,12,q3 hyper,1939.428,130060.2,8137.0,60.0,1177377.0,361660246286.0,121559562891.0,17164841516.0,1239097768.0,48727219027.0,3918848362.0,1746890014.0,1170216481.0,,125139941.0,48833662628.0,1011142380.0,635248.0,15173254.0,,
dubliner,clang,0,3,vectorwise,12,q3 vectorwise,1763.033,124489.14,7807.0,71.0,1005057.0,345875147819.0,153936526811.0,19982224099.0,412527153.0,46057570904.0,6142554655.0,1796480938.0,1202703725.0,,119096493.0,46050526539.0,1029225089.0,1085216.0,11915113.0,,
dubliner,clang,0,3,hyper,13,q3 hyper,1794.596,131366.7,9219.0,120.0,1192000.0,364942786487.0,121238541039.0,17273119350.0,1235950068.0,48786405363.0,3896903188.0,1730524637.0,1166208425.0,,129229989.0,48431295134.0,1031329107.0,1579260.0,14569515.0,,
dubliner,clang,0,3,vectorwise,13,q3 vectorwise,1651.756,126213.74,9403.0,71.0,1131289.0,349255837876.0,155752374254.0,20617739053.0,424205016.0,46363934863.0,6205774771.0,1837162249.0,1235731159.0,,150179102.0,46291083502.0,1029501484.0,1144786.0,14260440.0,,
dubliner,clang,0,3,vectorwise,14,q3 vectorwise,1700.712,136257.25,9022.0,81.0,1158855.0,377640905475.0,162510061041.0,22025304189.0,430661720.0,47646103432.0,6388862568.0,1962261817.0,1373539437.0,,150948380.0,47440303577.0,1040992286.0,1877448.0,14156687.0,,
dubliner,clang,0,3,hyper,14,q3 hyper,1705.292,129196.14,9768.0,82.0,998310.0,355529772494.0,122622257208.0,17596656424.0,1243936203.0,49507983118.0,3970991923.0,1786401951.0,1208532490.0,,102605034.0,48759320909.0,1032188817.0,380270.0,11580232.0,,
dubliner,clang,0,3,hyper,16,q3 hyper,1563.721,132355.74,9137.0,94.0,905256.0,365384725508.0,122771738777.0,17577514207.0,1257673649.0,49420418884.0,3936479864.0,1741814211.0,1150942035.0,,83792271.0,48451066137.0,1037799086.0,408310.0,12897139.0,,
dubliner,clang,0,3,vectorwise,16,q3 vectorwise,1399.166,130171.93,10237.0,106.0,1102991.0,360992399688.0,155811907894.0,20699332954.0,424752351.0,46577996516.0,6181379256.0,1827905861.0,1209517155.0,,150029974.0,46752088753.0,1019442811.0,1165169.0,16544628.0,,
dubliner,clang,0,3,vectorwise,17,q3 vectorwise,1557.195,144886.58,10715.0,100.0,1162583.0,393955073166.0,163402952079.0,22318715018.0,431914298.0,48233667614.0,6413746821.0,1990464784.0,1365938540.0,,158220389.0,47730043986.0,1029752769.0,4184765.0,16266875.0,,
dubliner,clang,0,3,hyper,17,q3 hyper,1565.934,135750.19,9673.0,96.0,1056457.0,374513895175.0,127095549666.0,18572172978.0,1249470086.0,50434317325.0,4018574276.0,1820546338.0,1234699116.0,,106714571.0,50474432375.0,1024256490.0,545782.0,13834151.0,,
dubliner,clang,0,3,hyper,19,q3 hyper,1330.996,133718.79,11124.0,109.0,1012896.0,366343699104.0,125123721462.0,18060434144.0,1272210266.0,50259837391.0,3947286302.0,1741132227.0,1145854729.0,,112147235.0,49483364798.0,1050203964.0,655022.0,12585939.0,,
dubliner,clang,0,3,vectorwise,19,q3 vectorwise,1295.982,135112.08,11970.0,113.0,876707.0,372701117307.0,156195055543.0,20889926611.0,422078533.0,46747851904.0,6217088736.0,1903382651.0,1267842688.0,,97030868.0,46540134112.0,1020953856.0,1331108.0,13127086.0,,
dubliner,clang,0,3,vectorwise,20,q3 vectorwise,1213.442,137805.73,11725.0,129.0,1102049.0,380993205929.0,157038746796.0,20991749990.0,428248145.0,46971747799.0,6194366984.0,1842889819.0,1207773872.0,,155721450.0,46747002433.0,1034525268.0,5486855.0,16834192.0,,
dubliner,clang,0,3,hyper,20,q3 hyper,1297.15,139938.96,11408.0,137.0,1058936.0,387246471037.0,127429060305.0,18735701946.0,1261747067.0,50083456423.0,4001694662.0,1813221504.0,1184796697.0,,122962609.0,50005945543.0,1034093816.0,434171.0,14761095.0,,
dubliner,clang,0,3,hyper,22,q3 hyper,1320.436,143903.34,14316.0,203.0,1070051.0,386059556861.0,142838489584.0,22456554718.0,1270185651.0,54002291081.0,4175901106.0,1965534581.0,1324842153.0,,120508150.0,53290568121.0,1016826451.0,2686576.0,19819424.0,,
dubliner,clang,0,3,vectorwise,22,q3 vectorwise,1493.861,164642.58,33810.0,146.0,940391.0,417573497185.0,179235072317.0,26176751285.0,476684509.0,51304613709.0,6563227642.0,2168056970.0,1480328200.0,,168321182.0,51303670457.0,1022107077.0,1774584.0,16700002.0,,
dubliner,clang,0,3,vectorwise,23,q3 vectorwise,1286.759,153398.05,15024.0,147.0,973915.0,409621502175.0,164009519403.0,22567568556.0,429241363.0,48421542357.0,6378858265.0,1998445564.0,1342182525.0,,127038267.0,48271904036.0,1018028789.0,1236778.0,14631493.0,,
dubliner,clang,0,3,hyper,23,q3 hyper,1291.589,144603.65,13843.0,119.0,987179.0,387709520153.0,131758752904.0,19712072228.0,1276480729.0,51202421995.0,4143920695.0,1929074605.0,1283020157.0,,111969446.0,50462709510.0,1045940399.0,510274.0,15398933.0,,
dubliner,clang,0,3,hyper,24,q3 hyper,1102.681,139520.71,14357.0,200.0,797769.0,383316581896.0,127220362548.0,18796621079.0,1274457262.0,50315602801.0,3975998481.0,1804668349.0,1157526470.0,,78407750.0,49967093300.0,1008258156.0,624930.0,13446133.0,,
